ArrayTaskID	Model_Type	Subject	Sensor	Hours	Event	Sampling	Model	Binary	Epochs	Callbacks
1736	general	2-bd	left	dlh0	classification	_None	lr	True	1000	None
1737	general	2-bd	left	dlh0	classification	_downsample	randomforest	True	100	None
1738	general	2-bd	left	dlh0	classification	_downsample	randomforest	True	200	None
1739	general	2-bd	left	dlh0	classification	_downsample	randomforest	True	500	None
1740	general	2-bd	left	dlh0	classification	_downsample	randomforest	True	1000	None
1741	general	2-bd	left	dlh0	classification	_downsample	lr	True	100	None
1742	general	2-bd	left	dlh0	classification	_downsample	lr	True	200	None
1743	general	2-bd	left	dlh0	classification	_downsample	lr	True	500	None
1744	general	2-bd	left	dlh0	classification	_downsample	lr	True	1000	None
1745	general	2-bd	left	dlh0	classification	_smote	randomforest	True	100	None
1746	general	2-bd	left	dlh0	classification	_smote	randomforest	True	200	None
1747	general	2-bd	left	dlh0	classification	_smote	randomforest	True	500	None
1748	general	2-bd	left	dlh0	classification	_smote	randomforest	True	1000	None
1749	general	2-bd	left	dlh0	classification	_smote	lr	True	100	None
1750	general	2-bd	left	dlh0	classification	_smote	lr	True	200	None
1751	general	2-bd	left	dlh0	classification	_smote	lr	True	500	None
1752	general	2-bd	left	dlh0	classification	_smote	lr	True	1000	None
1753	general	2-bd	left	dlh1	classification	_None	randomforest	True	100	None
1754	general	2-bd	left	dlh1	classification	_None	randomforest	True	200	None
1755	general	2-bd	left	dlh1	classification	_None	randomforest	True	500	None
1756	general	2-bd	left	dlh1	classification	_None	randomforest	True	1000	None
1757	general	2-bd	left	dlh1	classification	_None	lr	True	100	None
1758	general	2-bd	left	dlh1	classification	_None	lr	True	200	None
1759	general	2-bd	left	dlh1	classification	_None	lr	True	500	None
1760	general	2-bd	left	dlh1	classification	_None	lr	True	1000	None
1761	general	2-bd	left	dlh1	classification	_downsample	randomforest	True	100	None
1762	general	2-bd	left	dlh1	classification	_downsample	randomforest	True	200	None
1763	general	2-bd	left	dlh1	classification	_downsample	randomforest	True	500	None
1764	general	2-bd	left	dlh1	classification	_downsample	randomforest	True	1000	None
1765	general	2-bd	left	dlh1	classification	_downsample	lr	True	100	None
1766	general	2-bd	left	dlh1	classification	_downsample	lr	True	200	None
1767	general	2-bd	left	dlh1	classification	_downsample	lr	True	500	None
1768	general	2-bd	left	dlh1	classification	_downsample	lr	True	1000	None
1769	general	2-bd	left	dlh1	classification	_smote	randomforest	True	100	None
1770	general	2-bd	left	dlh1	classification	_smote	randomforest	True	200	None
1771	general	2-bd	left	dlh1	classification	_smote	randomforest	True	500	None
1772	general	2-bd	left	dlh1	classification	_smote	randomforest	True	1000	None
1773	general	2-bd	left	dlh1	classification	_smote	lr	True	100	None
1774	general	2-bd	left	dlh1	classification	_smote	lr	True	200	None
1775	general	2-bd	left	dlh1	classification	_smote	lr	True	500	None
1776	general	2-bd	left	dlh1	classification	_smote	lr	True	1000	None
1777	general	2-bd	left	dlh2	classification	_None	randomforest	True	100	None
1778	general	2-bd	left	dlh2	classification	_None	randomforest	True	200	None
1779	general	2-bd	left	dlh2	classification	_None	randomforest	True	500	None
1780	general	2-bd	left	dlh2	classification	_None	randomforest	True	1000	None
1781	general	2-bd	left	dlh2	classification	_None	lr	True	100	None
1782	general	2-bd	left	dlh2	classification	_None	lr	True	200	None
1783	general	2-bd	left	dlh2	classification	_None	lr	True	500	None
1784	general	2-bd	left	dlh2	classification	_None	lr	True	1000	None
1785	general	2-bd	left	dlh2	classification	_downsample	randomforest	True	100	None
1786	general	2-bd	left	dlh2	classification	_downsample	randomforest	True	200	None
1787	general	2-bd	left	dlh2	classification	_downsample	randomforest	True	500	None
1788	general	2-bd	left	dlh2	classification	_downsample	randomforest	True	1000	None
1789	general	2-bd	left	dlh2	classification	_downsample	lr	True	100	None
1790	general	2-bd	left	dlh2	classification	_downsample	lr	True	200	None
1791	general	2-bd	left	dlh2	classification	_downsample	lr	True	500	None
1792	general	2-bd	left	dlh2	classification	_downsample	lr	True	1000	None
1793	general	2-bd	left	dlh2	classification	_smote	randomforest	True	100	None
1794	general	2-bd	left	dlh2	classification	_smote	randomforest	True	200	None
1795	general	2-bd	left	dlh2	classification	_smote	randomforest	True	500	None
1796	general	2-bd	left	dlh2	classification	_smote	randomforest	True	1000	None
1797	general	2-bd	left	dlh2	classification	_smote	lr	True	100	None
1798	general	2-bd	left	dlh2	classification	_smote	lr	True	200	None
1799	general	2-bd	left	dlh2	classification	_smote	lr	True	500	None
1800	general	2-bd	left	dlh2	classification	_smote	lr	True	1000	None
1801	general	22-ap	left	dlh0	classification	_None	randomforest	True	100	None
1802	general	22-ap	left	dlh0	classification	_None	randomforest	True	200	None
1803	general	22-ap	left	dlh0	classification	_None	randomforest	True	500	None
1804	general	22-ap	left	dlh0	classification	_None	randomforest	True	1000	None
1805	general	22-ap	left	dlh0	classification	_None	lr	True	100	None
1806	general	22-ap	left	dlh0	classification	_None	lr	True	200	None
1807	general	22-ap	left	dlh0	classification	_None	lr	True	500	None
1808	general	22-ap	left	dlh0	classification	_None	lr	True	1000	None
1809	general	22-ap	left	dlh0	classification	_downsample	randomforest	True	100	None
1810	general	22-ap	left	dlh0	classification	_downsample	randomforest	True	200	None
1811	general	22-ap	left	dlh0	classification	_downsample	randomforest	True	500	None
1812	general	22-ap	left	dlh0	classification	_downsample	randomforest	True	1000	None
1813	general	22-ap	left	dlh0	classification	_downsample	lr	True	100	None
1814	general	22-ap	left	dlh0	classification	_downsample	lr	True	200	None
1815	general	22-ap	left	dlh0	classification	_downsample	lr	True	500	None
1816	general	22-ap	left	dlh0	classification	_downsample	lr	True	1000	None
1817	general	22-ap	left	dlh0	classification	_smote	randomforest	True	100	None
1818	general	22-ap	left	dlh0	classification	_smote	randomforest	True	200	None
1819	general	22-ap	left	dlh0	classification	_smote	randomforest	True	500	None
1820	general	22-ap	left	dlh0	classification	_smote	randomforest	True	1000	None
1821	general	22-ap	left	dlh0	classification	_smote	lr	True	100	None
1822	general	22-ap	left	dlh0	classification	_smote	lr	True	200	None
1823	general	22-ap	left	dlh0	classification	_smote	lr	True	500	None
1824	general	22-ap	left	dlh0	classification	_smote	lr	True	1000	None
1825	general	22-ap	left	dlh1	classification	_None	randomforest	True	100	None
1826	general	22-ap	left	dlh1	classification	_None	randomforest	True	200	None
1827	general	22-ap	left	dlh1	classification	_None	randomforest	True	500	None
1828	general	22-ap	left	dlh1	classification	_None	randomforest	True	1000	None
1829	general	22-ap	left	dlh1	classification	_None	lr	True	100	None
1830	general	22-ap	left	dlh1	classification	_None	lr	True	200	None
1831	general	22-ap	left	dlh1	classification	_None	lr	True	500	None
1832	general	22-ap	left	dlh1	classification	_None	lr	True	1000	None
1833	general	22-ap	left	dlh1	classification	_downsample	randomforest	True	100	None
1834	general	22-ap	left	dlh1	classification	_downsample	randomforest	True	200	None
1835	general	22-ap	left	dlh1	classification	_downsample	randomforest	True	500	None
1836	general	22-ap	left	dlh1	classification	_downsample	randomforest	True	1000	None
1837	general	22-ap	left	dlh1	classification	_downsample	lr	True	100	None
1838	general	22-ap	left	dlh1	classification	_downsample	lr	True	200	None
1839	general	22-ap	left	dlh1	classification	_downsample	lr	True	500	None
1840	general	22-ap	left	dlh1	classification	_downsample	lr	True	1000	None
1841	general	22-ap	left	dlh1	classification	_smote	randomforest	True	100	None
1842	general	22-ap	left	dlh1	classification	_smote	randomforest	True	200	None
1843	general	22-ap	left	dlh1	classification	_smote	randomforest	True	500	None
1844	general	22-ap	left	dlh1	classification	_smote	randomforest	True	1000	None
1845	general	22-ap	left	dlh1	classification	_smote	lr	True	100	None
1846	general	22-ap	left	dlh1	classification	_smote	lr	True	200	None
1847	general	22-ap	left	dlh1	classification	_smote	lr	True	500	None
1848	general	22-ap	left	dlh1	classification	_smote	lr	True	1000	None
1849	general	22-ap	left	dlh2	classification	_None	randomforest	True	100	None
1850	general	22-ap	left	dlh2	classification	_None	randomforest	True	200	None
1851	general	22-ap	left	dlh2	classification	_None	randomforest	True	500	None
1852	general	22-ap	left	dlh2	classification	_None	randomforest	True	1000	None
1853	general	22-ap	left	dlh2	classification	_None	lr	True	100	None
1854	general	22-ap	left	dlh2	classification	_None	lr	True	200	None
1855	general	22-ap	left	dlh2	classification	_None	lr	True	500	None
1856	general	22-ap	left	dlh2	classification	_None	lr	True	1000	None
1857	general	22-ap	left	dlh2	classification	_downsample	randomforest	True	100	None
1858	general	22-ap	left	dlh2	classification	_downsample	randomforest	True	200	None
1859	general	22-ap	left	dlh2	classification	_downsample	randomforest	True	500	None
1860	general	22-ap	left	dlh2	classification	_downsample	randomforest	True	1000	None
1861	general	22-ap	left	dlh2	classification	_downsample	lr	True	100	None
1862	general	22-ap	left	dlh2	classification	_downsample	lr	True	200	None
1863	general	22-ap	left	dlh2	classification	_downsample	lr	True	500	None
1864	general	22-ap	left	dlh2	classification	_downsample	lr	True	1000	None
1865	general	22-ap	left	dlh2	classification	_smote	randomforest	True	100	None
1866	general	22-ap	left	dlh2	classification	_smote	randomforest	True	200	None
1867	general	22-ap	left	dlh2	classification	_smote	randomforest	True	500	None
1868	general	22-ap	left	dlh2	classification	_smote	randomforest	True	1000	None
1869	general	22-ap	left	dlh2	classification	_smote	lr	True	100	None
1870	general	22-ap	left	dlh2	classification	_smote	lr	True	200	None
1871	general	22-ap	left	dlh2	classification	_smote	lr	True	500	None
1872	general	22-ap	left	dlh2	classification	_smote	lr	True	1000	None
1873	general	26-tc	left	dlh0	classification	_None	randomforest	True	100	None
1874	general	26-tc	left	dlh0	classification	_None	randomforest	True	200	None
1875	general	26-tc	left	dlh0	classification	_None	randomforest	True	500	None
1876	general	26-tc	left	dlh0	classification	_None	randomforest	True	1000	None
1877	general	26-tc	left	dlh0	classification	_None	lr	True	100	None
1878	general	26-tc	left	dlh0	classification	_None	lr	True	200	None
1879	general	26-tc	left	dlh0	classification	_None	lr	True	500	None
1880	general	26-tc	left	dlh0	classification	_None	lr	True	1000	None
1881	general	26-tc	left	dlh0	classification	_downsample	randomforest	True	100	None
1882	general	26-tc	left	dlh0	classification	_downsample	randomforest	True	200	None
1883	general	26-tc	left	dlh0	classification	_downsample	randomforest	True	500	None
1884	general	26-tc	left	dlh0	classification	_downsample	randomforest	True	1000	None
1885	general	26-tc	left	dlh0	classification	_downsample	lr	True	100	None
1886	general	26-tc	left	dlh0	classification	_downsample	lr	True	200	None
1887	general	26-tc	left	dlh0	classification	_downsample	lr	True	500	None
1888	general	26-tc	left	dlh0	classification	_downsample	lr	True	1000	None
1889	general	26-tc	left	dlh0	classification	_smote	randomforest	True	100	None
1890	general	26-tc	left	dlh0	classification	_smote	randomforest	True	200	None
1891	general	26-tc	left	dlh0	classification	_smote	randomforest	True	500	None
1892	general	26-tc	left	dlh0	classification	_smote	randomforest	True	1000	None
1893	general	26-tc	left	dlh0	classification	_smote	lr	True	100	None
1894	general	26-tc	left	dlh0	classification	_smote	lr	True	200	None
1895	general	26-tc	left	dlh0	classification	_smote	lr	True	500	None
1896	general	26-tc	left	dlh0	classification	_smote	lr	True	1000	None
1897	general	26-tc	left	dlh1	classification	_None	randomforest	True	100	None
1898	general	26-tc	left	dlh1	classification	_None	randomforest	True	200	None
1899	general	26-tc	left	dlh1	classification	_None	randomforest	True	500	None
1900	general	26-tc	left	dlh1	classification	_None	randomforest	True	1000	None
1901	general	26-tc	left	dlh1	classification	_None	lr	True	100	None
1902	general	26-tc	left	dlh1	classification	_None	lr	True	200	None
1903	general	26-tc	left	dlh1	classification	_None	lr	True	500	None
1904	general	26-tc	left	dlh1	classification	_None	lr	True	1000	None
1905	general	26-tc	left	dlh1	classification	_downsample	randomforest	True	100	None
1906	general	26-tc	left	dlh1	classification	_downsample	randomforest	True	200	None
1907	general	26-tc	left	dlh1	classification	_downsample	randomforest	True	500	None
1908	general	26-tc	left	dlh1	classification	_downsample	randomforest	True	1000	None
1909	general	26-tc	left	dlh1	classification	_downsample	lr	True	100	None
1910	general	26-tc	left	dlh1	classification	_downsample	lr	True	200	None
1911	general	26-tc	left	dlh1	classification	_downsample	lr	True	500	None
1912	general	26-tc	left	dlh1	classification	_downsample	lr	True	1000	None
1913	general	26-tc	left	dlh1	classification	_smote	randomforest	True	100	None
1914	general	26-tc	left	dlh1	classification	_smote	randomforest	True	200	None
1915	general	26-tc	left	dlh1	classification	_smote	randomforest	True	500	None
1916	general	26-tc	left	dlh1	classification	_smote	randomforest	True	1000	None
1917	general	26-tc	left	dlh1	classification	_smote	lr	True	100	None
1918	general	26-tc	left	dlh1	classification	_smote	lr	True	200	None
1919	general	26-tc	left	dlh1	classification	_smote	lr	True	500	None
1920	general	26-tc	left	dlh1	classification	_smote	lr	True	1000	None
1921	general	26-tc	left	dlh2	classification	_None	randomforest	True	100	None
1922	general	26-tc	left	dlh2	classification	_None	randomforest	True	200	None
1923	general	26-tc	left	dlh2	classification	_None	randomforest	True	500	None
1924	general	26-tc	left	dlh2	classification	_None	randomforest	True	1000	None
1925	general	26-tc	left	dlh2	classification	_None	lr	True	100	None
1926	general	26-tc	left	dlh2	classification	_None	lr	True	200	None
1927	general	26-tc	left	dlh2	classification	_None	lr	True	500	None
1928	general	26-tc	left	dlh2	classification	_None	lr	True	1000	None
1929	general	26-tc	left	dlh2	classification	_downsample	randomforest	True	100	None
1930	general	26-tc	left	dlh2	classification	_downsample	randomforest	True	200	None
1931	general	26-tc	left	dlh2	classification	_downsample	randomforest	True	500	None
1932	general	26-tc	left	dlh2	classification	_downsample	randomforest	True	1000	None
